timestamp,P_buy_kw,P_sell_kw,P_ess_dis_kw,P_ess_ch_kw,P_ev_dis_total_kw,P_ev_ch_total_kw,P_shift_out_total_kw,P_recover_total_kw,building_flex_power_kw,P_shed_total_kw,P_pv_use_kw,pv_upper_kw,pv_curtail_kw,delta_t_h
2025-07-14 11:15:00,355.46842,0.0,0.0,0.0,0.0,102.3684211,0.0,25.5,25.5,0.0,477.9,477.9,0.0,0.25
2025-07-14 11:30:00,365.83158,0.0,0.0,0.0,0.0,104.6315789,0.0,25.5,25.5,0.0,485.7,485.7,0.0,0.25
2025-07-14 11:45:00,341.6,0.0,0.0,0.0,0.0,93.0,0.0,25.5,25.5,0.0,491.4,491.4,0.0,0.25
2025-07-14 12:00:00,344.66316,0.0,0.0,0.0,0.0,129.2631579,0.0,25.5,25.5,0.0,494.7,494.7,0.0,0.25
2025-07-14 12:15:00,347.05789,0.0,0.0,0.0,0.0,138.15789469999999,0.0,25.5,25.5,0.0,495.9,495.9,0.0,0.25
2025-07-14 12:30:00,358.4,0.0,0.0,0.0,0.0,133.0,0.0,25.5,25.5,0.0,494.7,494.7,0.0,0.25
2025-07-14 12:45:00,338.7,0.0,0.0,0.0,0.0,129.0,0.0,25.5,25.5,0.0,491.4,491.4,0.0,0.25
2025-07-14 13:00:00,390.07036,0.0,0.0,0.0,0.0,149.6703601,0.0,25.5,25.5,0.0,485.7,485.7,0.0,0.25
2025-07-14 13:15:00,371.16676,0.0,0.0,0.0,0.0,142.966759,0.0,25.5,25.5,0.0,477.9,477.9,0.0,0.25
2025-07-14 13:30:00,387.13684,0.0,0.0,0.0,0.0,164.7368421,0.0,25.5,25.5,0.0,468.0,468.0,0.0,0.25
2025-07-14 13:45:00,409.4,0.0,0.0,0.0,0.0,165.0,0.0,25.5,25.5,0.0,455.9,455.9,0.0,0.25
2025-07-14 14:00:00,445.9,0.0,0.0,0.0,0.0,147.0,0.0,25.5,25.5,0.0,441.9,441.9,0.0,0.25
2025-07-14 14:15:00,455.46835,0.0,0.0,0.0,0.0,151.84210530000001,0.0,10.92624,10.92624,0.0,426.0,426.0,0.0,0.25
2025-07-14 14:30:00,457.7,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,408.4,408.4,0.0,0.25
2025-07-14 14:45:00,476.10526,0.0,0.0,0.0,0.0,140.1052632,0.0,0.0,0.0,0.0,389.0,389.0,0.0,0.25
2025-07-14 15:00:00,289.1,0.0,0.0,0.0,31.0,0.0,50.0,0.0,50.0,0.0,368.2,368.2,0.0,0.25
2025-07-14 15:15:00,314.43,0.0,0.0,0.0,20.1,0.0,49.77,0.0,49.77,0.0,346.0,346.0,0.0,0.25
2025-07-14 15:30:00,401.2,0.0,0.0,0.0,16.68,0.0,6.82,0.0,6.82,0.0,322.7,322.7,0.0,0.25
2025-07-14 15:45:00,375.69,0.0,0.0,0.0,10.0,0.0,63.91,0.0,63.91,0.0,298.3,298.3,0.0,0.25
2025-07-14 16:00:00,417.29,0.0,0.0,0.0,0.0,0.0,62.81,0.0,62.81,0.0,273.1,273.1,0.0,0.25
2025-07-14 16:15:00,433.14842,0.0,0.0,0.0,0.66,6.3684211,50.96,0.0,50.96,0.0,247.2,247.2,0.0,0.25
2025-07-14 16:30:00,539.6,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,221.0,221.0,0.0,0.25
2025-07-14 16:45:00,568.83684,0.0,0.0,0.0,0.0,12.7368421,0.0,0.0,0.0,0.0,194.5,194.5,0.0,0.25
2025-07-14 17:00:00,55.988,0.0,300.0,0.0,92.0,0.0,107.712,0.0,107.712,0.0,168.1,168.1,0.0,0.25
2025-07-14 17:15:00,81.246,0.0,300.0,0.0,85.0,0.0,108.95400000000001,0.0,108.95400000000001,0.0,142.0,142.0,0.0,0.25
2025-07-14 17:30:00,65.212,0.0,300.0,0.0,82.4,0.0,119.088,0.0,119.088,0.0,116.5,116.5,0.0,0.25
2025-07-14 17:45:00,123.346,0.0,300.0,0.0,31.98,0.0,115.97399999999999,0.0,115.97399999999999,0.0,91.9,91.9,0.0,0.25
2025-07-14 18:00:00,410.062,0.0,0.0,0.0,45.64,0.0,110.998,0.0,110.998,0.0,68.4,68.4,0.0,0.25
2025-07-14 18:15:00,109.724,0.0,300.0,0.0,61.0,0.0,108.57600000000001,0.0,108.57600000000001,0.0,46.7,46.7,0.0,0.25
2025-07-14 18:30:00,157.5,0.0,300.0,0.0,29.0,0.0,107.2,0.0,107.2,0.0,27.1,27.1,0.0,0.25
2025-07-14 18:45:00,159.694,0.0,300.0,0.0,24.0,0.0,102.006,0.0,102.006,0.0,10.7,10.7,0.0,0.25
2025-07-14 19:00:00,180.826,0.0,300.0,0.0,6.5,0.0,98.974,0.0,98.974,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:15:00,173.024,0.0,300.0,0.0,0.0,0.0,96.67600000000002,0.0,96.67600000000002,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:30:00,170.14,0.0,300.0,0.0,0.0,0.0,94.06,0.0,94.06,0.0,0.0,0.0,0.0,0.25
2025-07-14 19:45:00,149.784,0.0,300.0,0.0,0.0,0.0,89.11600000000001,0.0,89.11600000000001,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:00:00,117.602,0.0,300.0,0.0,0.0,0.0,82.69800000000001,0.0,82.69800000000001,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:15:00,361.6,0.0,48.0,0.0,0.0,0.0,78.8,0.0,78.8,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:30:00,405.124,0.0,0.0,0.0,0.0,0.0,78.276,0.0,78.276,0.0,0.0,0.0,0.0,0.25
2025-07-14 20:45:00,399.878,0.0,0.0,0.0,0.0,0.0,76.622,0.0,76.622,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:00:00,627.3,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:15:00,842.85263,0.0,0.0,221.05263,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:30:00,604.9,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 21:45:00,612.7,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:00:00,596.4,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:15:00,889.7,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:30:00,595.2,0.0,0.0,0.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 22:45:00,883.3,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:00:00,875.2,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:15:00,888.7,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:30:00,881.0,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
2025-07-14 23:45:00,853.9,0.0,0.0,300.0,0.0,0.0,0.0,163.5,163.5,0.0,0.0,0.0,0.0,0.25
